field_1,Antenas,Nombres,Lat,Long,CentroLat,CentroLong,MINVU,Area
1738,MALTF,MALTFL0,-33.018250000000002,-71.498638999999997,-33.018250000000002,-71.498638999999997,gran valparaiso,2504316.57
1209,RITZF,RITZF3A,-33.416027769999999,-70.595152777799996,-33.416027769999999,-70.595152777799996,gran santiago,22410.37
3595,MACDC,MACDC3A,-33.390366000000000,-70.547409000000002,-33.390366000000000,-70.547409000000002,gran santiago,311031.87
15881,MCMBF,MCMBFU7,-33.022198000000003,-71.633304999999993,-33.022801460499998,-71.633304999999993,gran valparaiso,11736951.23
1018,CPORF,CPORF9C,-33.031788880000001,-71.590955555600004,-33.031580630599997,-71.591882589299999,gran valparaiso,6588980.04
26116,MSSAF,MSSAFAA,-33.425033329999998,-70.614222222199999,-33.424832176499997,-70.614222222199999,gran santiago,14776.82
129,HUEPF,HUEPFU8,-37.239377769999997,-71.942652777800006,-37.240014756100003,-71.941266919399993,huepil,42950120.84
6301,MBENA,MBENAU9,-23.592880999999998,-70.387450000000001,-23.592428404600000,-70.388305417699996,antofagasta,654555.12
2581,RUCOF,RUCOFU9,-34.916429000000001,-71.318815999999998,-34.917501818700003,-71.318815999999998,curico,263763017.29
991,PARC2,PARC2U2,-33.444220000000001,-70.646289999999993,-33.444622307000003,-70.645454908500000,gran santiago,17945.99
2774,COIHF,COIHFW1,-36.631740000000001,-71.828559999999996,-36.630185605100003,-71.828041000400006,coihueco,43656473.53
10353,CCLAF,CCLAFU7,-33.446969000000003,-70.656378000000004,-33.446969000000003,-70.656378000000004,gran santiago,54001.31
1981,HBOM2,HBOM2L0,-33.495457999999999,-70.605391999999995,-33.495457999999999,-70.605391999999995,gran santiago,355497.27
1441,QUNG1,QUNG1U8,-32.791814000000002,-71.538933000000000,-32.791814000000002,-71.537497290000005,quintero,1493256181.64
17797,MCANF,MCANFAA,-33.427886100000002,-70.611075000000000,-33.428138129899999,-70.610965086400000,gran santiago,110734.91
735,ULR4E,ULR4EU7,-29.946797000000000,-71.240317000000005,-29.946797000000000,-71.239620556899993,gran la serena,2539870.62
1282,LNRSF,LNRSF5X,-35.859501000000002,-71.589218000000002,-35.858775149800003,-71.588700925699996,linares,15283530.01
25673,HTAB1,HTAB1U1,-33.461610999999998,-71.650193999999999,-33.461208693000003,-71.650193999999999,el quisco,8087775.60
1287,MLOA2,MLOA2C,-37.472700000000003,-72.360799999999998,-37.473068781400002,-72.361604834199994,los angeles,1714735.29
375,AQLPF,AQLPF3Y,-33.052776000000001,-71.425445999999994,-33.053563593600003,-71.425103988600000,gran valparaiso,2103574.51
29,CONDF,CONDFU1,-33.447884000000002,-70.645272000000006,-33.447012979800000,-70.645874692000007,gran santiago,190021.18
28221,MSMGF,MSMGF8A,-33.421683999999999,-70.608886999999996,-33.421916272099999,-70.609047671400006,gran santiago,12781.31
464,PASTA,PASTAU7,-33.434472999999997,-70.634839999999997,-33.434472999999997,-70.634839999999997,gran santiago,41920.95
1668,SFRAN,SFRANU1,-40.560189999999999,-73.155680000000004,-40.559452437200001,-73.155680000000004,osorno,2739785.67
295,NULCF,NULCFU7,-33.404409999999999,-70.572959999999995,-33.404409999999999,-70.572959999999995,gran santiago,22331.86
1367,PIREF,PIREF9B,-36.523780549999998,-72.929469444399999,-36.524786317500002,-72.929469444399999,gran concepcion,202718969.28
6099,AREN2,AREN2W7,-33.462625000000003,-70.662238000000002,-33.462625000000003,-70.662238000000002,gran santiago,119395.16
978,DICHC,DICHCW2,-36.548251999999998,-72.936261999999999,-36.548639896899999,-72.935686563900006,gran concepcion,18489784.54
1995,VILLJ,VILLJU8,-39.286389000000000,-71.941111000000006,-39.286863096200001,-71.940381004499997,pucon,40772290.20
984,VTRIF,VTRIFU8,-34.174399999999999,-70.706800000000001,-34.175273190900000,-70.707685620399999,gran rancagua,1854963.00
6997,MVICF,MVICF9B,-33.460275000000003,-70.629338888899994,-33.460492862099997,-70.628621406700006,gran santiago,348245.45
918,PSAC1,PSAC1W1,-33.571629000000001,-71.614586000000003,-33.570717465100003,-71.615096145999999,gran san antonio,1534630.37
841,PTNDF,PTNDFL0,-32.621357000000003,-70.711997999999994,-32.621357000000003,-70.711997999999994,putaendo,73633823.89
37,PENC1,PENC1U7,-33.478988999999999,-70.557693000000000,-33.478342505100002,-70.556769288500007,gran santiago,1793959.20
4210,LQUIL,LQUILU1,-33.567475000000002,-70.586191999999997,-33.566828505099998,-70.585267342999998,gran santiago,1145522.63
13767,HONHC,HONHC3A,-33.431300000000000,-70.625500000000002,-33.431300000000000,-70.625500000000002,gran santiago,64821.95
9241,MORRF,MORRF6Z,-33.589559999999999,-70.680239999999998,-33.590163460500001,-70.681494746499993,gran santiago,1474666.84
2071,COAHF,COAHFU8,-33.438400000000001,-70.651200000000003,-33.438529299000002,-70.651015342500003,gran santiago,13050.93
210,GFRIF,GFRIF6A,-33.026417000000002,-71.545029000000000,-33.027113816200000,-71.544549156399995,gran valparaiso,459526.91
257,AGUCO,AGUCOU7,-33.316718999999999,-70.747446999999994,-33.316928579600003,-70.746024643599995,gran santiago,13558155.40
2718,UCONC,UCONCW1,-36.832231999999998,-73.035139999999998,-36.831593925599996,-73.035511737400000,gran concepcion,3941418.22
2288,MACHO,MACHOU3,-33.425745999999997,-70.718442999999994,-33.425099505100000,-70.719366144600002,gran santiago,585465.52
764,METPA,METPAU7,-33.457431700000001,-70.715988100000004,-33.457431700000001,-70.715988100000004,gran santiago,610514.51
578,MEFLO,MEFLOU8,-33.519821999999998,-70.599652000000006,-33.519821999999998,-70.599652000000006,gran santiago,259611.55
338,LYONF,LYONFL0,-33.439338999999997,-70.604759000000001,-33.439338999999997,-70.604759000000001,gran santiago,278436.07
923,HVALF,HVALFU2,-33.066605000000003,-71.589675999999997,-33.066951130699998,-71.589086135900004,gran valparaiso,3816956.73
5618,ADUC2,ADUC2L0,-33.039200000000001,-71.628197000000000,-33.039200000000001,-71.628197000000000,gran valparaiso,25762.57
14900,MHBLF,MHBLF9A,-33.485210000000002,-70.644490000000005,-33.485176479499998,-70.644489298500005,gran santiago,830974.40
3591,LTHSF,LTHSFW3,-33.531996999999997,-70.550607999999997,-33.533185585100000,-70.550859425400006,gran santiago,1434888.86
5405,NACOS,NACOSU3,-51.726166659999997,-72.503786111099998,-51.726468390199997,-72.504629828000006,puerto natales,81322180857.68
7766,CLOTF,CLOTF8C,-33.424014999999997,-70.607474999999994,-33.424476507599998,-70.608264709099998,gran santiago,77106.45
2608,CCRC1,CCRC1U8,-34.166629999999998,-70.745289999999997,-34.166890311800003,-70.744115851299995,gran rancagua,570800.87
4832,CLIN2,CLIN210,-33.205891000000001,-70.675865000000002,-33.207025134699997,-70.675371641900000,gran santiago,7898372.29
5381,MELEO,MELEOU7,-33.422390000000000,-70.609390000000005,-33.422390000000000,-70.609390000000005,gran santiago,6582.09
937,INAVR,INAVRW1,-33.381110999999997,-70.641389000000004,-33.380835805799997,-70.640483537799994,gran santiago,1028782.07
1082,MMAPF,MMAPF9A,-33.413960000000003,-70.594189999999998,-33.413960000000003,-70.594189999999998,gran santiago,24121.63
9947,CALHE,CALHEU2,-20.286486109999998,-70.092633333300000,-20.287067955400001,-70.093372608999999,gran iquique,87394627.64
1160,LIMAE,LIMAEW2,-32.979806000000004,-71.278443999999993,-32.981012921000001,-71.278443999999993,limache,17688182.49
3649,STRAN,STRANW3,-33.490588879999997,-70.737980555600004,-33.491075000999999,-70.738990165499999,gran santiago,1483782.68
70,VIAMU,VIAMUU7,-33.365299999999998,-70.578962000000004,-33.365242667899999,-70.578773395900001,gran santiago,7396159.80
15275,TRRDC,TRRDCBC,-20.240583300000001,-70.143500000000003,-20.241768608299999,-70.142236669699997,gran iquique,3145048.49
2129,PICTF,PICTFW1,-39.833266999999999,-73.218102000000002,-39.833016668799999,-73.216253227999999,valdivia,2539609.56
1320,LLQHF,LLQHF3B,-41.272629999999999,-72.994630000000001,-41.273818585100003,-72.994908857400006,llanquihue,111119296.73
497,VVAYS,VVAYSU7,-45.579528000000003,-72.034028000000006,-45.578622809300001,-72.034028000000006,coyhaique,34285475.56
5116,ABARF,ABARF5B,-33.437679000000003,-70.660477000000000,-33.438247947999997,-70.659795200700003,gran santiago,54166.44
3200,CSANF,CSANFU7,-33.563167999999997,-70.603104000000002,-33.562363386000001,-70.603104000000002,gran santiago,593272.24
541,LSSUO,LSSUOU1,-29.977816666700001,-71.251000000000005,-29.976568204399999,-71.251832111799999,gran la serena,4569929.46
8677,LOROS,LOROSU7,-29.884504000000000,-71.225891000000004,-29.884302846499999,-71.225489160699993,gran la serena,1825269.26
2440,LACON,LACONU1,-33.556199999999997,-70.537379999999999,-33.555430820600002,-70.536061826299999,gran santiago,6269688.69
13345,NOGAL,NOGAL9C,-34.206718000000002,-70.656013000000002,-34.206013962800000,-70.657487481800004,gran rancagua,113062932.60
2621,EATCU,EATCUU2,-33.496110000000002,-70.632779999999997,-33.496428493000003,-70.632118490500005,gran santiago,950628.85
22827,MCPPF,MCPPF8A,-33.425690000000003,-70.614159999999998,-33.425522372099998,-70.614159999999998,gran santiago,24120.60
25949,MCOPF,MCOPF9A,-33.441409999999998,-70.656090000000006,-33.441376479500001,-70.656089298799998,gran santiago,11424.78
4305,ANTUF,ANTUFU1,-33.428327799999998,-70.612877800000007,-33.427774627900000,-70.614025827899994,gran santiago,118999.37
3146,GAREV,GAREVU2,-39.814028000000000,-73.238777999999996,-39.814234395600003,-73.238039750699997,valdivia,1343543.23
5992,VIRGE,VIRGEU2,-32.981833000000002,-71.548249999999996,-32.982436460499997,-71.548249999999996,gran valparaiso,10060330.66
18663,VVRF2,VVRF2U8,-20.224888880000002,-70.149805555599997,-20.225618107900001,-70.149443165500003,gran iquique,2743419.65
2907,HBCOM,HBCOMU1,-29.879856000000000,-71.222188000000003,-29.879477955100000,-71.222029308900005,gran la serena,9965259.70
9866,MEIGF,MEIGFU2,-33.452055000000001,-70.676835999999994,-33.452077932800002,-70.676911517099995,gran santiago,156931.28
708,TTNF2,TTNF2W2,-23.648665999999999,-70.393790999999993,-23.649312494899998,-70.392949900000005,antofagasta,437670.74
6793,LFRNF,LFRNF6Y,-33.410899999999998,-70.700580000000002,-33.411417195900000,-70.699841600699997,gran santiago,966163.69
583,HDACL,HDACLU8,-22.464491100000000,-68.923645199999996,-22.464587524300001,-68.922452563600004,calama,1523844.65
6678,MALVI,MALVIU3,-33.533876999999997,-70.650552000000005,-33.534669390099999,-70.650719619800000,gran santiago,512026.52
2814,RGOSO,RGOSOAC,-34.408466660000002,-70.852316666700005,-34.409600794699998,-70.852817008399995,rengo,4895330.78
3449,LOSAU,LOSAUU1,-32.963611000000000,-71.519999999999996,-32.964191680100001,-71.519600415400006,gran valparaiso,5484096.70
15932,MEINS,MEINSU1,-33.406478999999997,-70.643173000000004,-33.406478999999997,-70.643173000000004,gran santiago,404899.22
4822,YGCSF,YGCSF9A,-34.978986110000001,-71.241852777800005,-34.977980342499997,-71.241852777800005,curico,644642.27
5109,BLLAL,BLLALB,-33.034750000000003,-71.403361000000004,-33.035093992699998,-71.402233634200002,gran valparaiso,14680029.01
2683,MALOF,MALOFL0,-33.731079999999999,-70.773190000000000,-33.731079999999999,-70.773190000000000,gran santiago,22451526.39
2341,CENC1,CENC1W3,-33.043700000000001,-71.622702777800001,-33.041809775399997,-71.623523495599997,gran valparaiso,89920.11
13109,VALGP,VALGPU9,-35.670527999999997,-71.744518999999997,-35.671452555099997,-71.745473971099997,villa alegre,28646898.57
5509,ZONIC,ZONICU3,-36.964850800000001,-73.161579399999994,-36.965588362799998,-73.161579399999994,gran concepcion,113726854.35
2510,EASTF,EASTFU3,-38.746241660000003,-72.604483333299996,-38.746758855899998,-72.605273632500001,gran temuco,1587897.48
16467,ECENF,ECENF9A,-33.438108329999999,-70.645383333300003,-33.437940727600001,-70.645386839099999,gran santiago,2497.14
1553,COBRE,COBREU9,-33.387521000000000,-70.568066000000002,-33.387521000000000,-70.568066000000002,gran santiago,218711.66
3586,ANORP,ANORP9C,-32.831638900000002,-70.614972199999997,-32.831848479599998,-70.616386735500001,los andes,11270705.01
1916,GOLFA,GOLFAU7,-33.379519999999999,-70.558080000000004,-33.379519999999999,-70.556995997100003,gran santiago,441746.59
4230,MOVAL,MOVALU9,-30.597280000000001,-71.184038999999999,-30.596892103100000,-71.184576051400001,ovalle,1233712.29
1982,SINEF,SINEFL0,-33.003667000000000,-71.541799999999995,-33.003667000000000,-71.541799999999995,gran valparaiso,771230.70
1689,HLCO3,HLCO3U1,-33.428669999999997,-70.571500000000000,-33.428629248400000,-70.571223075299997,gran santiago,169758.19
8073,CON2E,CON2EU3,-32.926110999999999,-71.512221999999994,-32.925381772100003,-71.512627114400004,gran valparaiso,2764041.84
3013,RNGC2,RNGC2U7,-34.407159999999998,-70.859032999999997,-34.405971414900002,-70.858778980899999,rengo,2640879.41
25095,TANNE,TANNEU7,-33.439450000000001,-70.649056000000002,-33.439450000000001,-70.649056000000002,gran santiago,4932.76
7955,PUDMA,PUDMAU7,-29.898793999999999,-71.257469000000000,-29.898276804100000,-71.256758004800005,gran la serena,1638688.18
263,ROSAF,ROSAF8Z,-33.434570000000001,-70.655709999999999,-33.435173460500003,-70.656962500899994,gran santiago,30493.47
1652,HARRI,HARRIU1,-33.405119440000000,-70.539977777800004,-33.404363350200001,-70.540307428299997,gran santiago,604361.76
4051,ELPOU,ELPOUU7,-33.535576210000002,-70.566465820000005,-33.535014933699998,-70.566584551199995,gran santiago,1099260.86
10450,GRFCO,GRFCOU9,-33.565606000000002,-70.654250000000005,-33.566008306999997,-70.655086263599998,gran santiago,2087679.43
7306,BARRO,BARROU7,-33.430588999999998,-70.617846999999998,-33.429369571700001,-70.618690597300002,gran santiago,72570.58
3450,MPBLO,MPBLOBA,-22.345547220000000,-69.662824999999998,-22.345144912999999,-69.662824999999998,maria elena,1937715994.32
699,SLDER,SLDERW3,-29.893805550000000,-71.254888888899998,-29.895128707200001,-71.255444394799994,gran la serena,4625329.92
9915,EMUSE,EMUSEU8,-33.456949999999999,-70.702190000000002,-33.456949999999999,-70.702190000000002,gran santiago,222227.53
9428,IZFC1,IZFC1C,-20.212074999999999,-70.132874999999999,-20.211507932600000,-70.133094938699998,gran iquique,423866.94
109,PADRE,PADREU9,-33.639139999999998,-70.673109999999994,-33.637974361500000,-70.673619585599994,gran santiago,3516005.56
4517,LHRSR,LHRSRW2,-29.988478000000001,-71.334845999999999,-29.988846781399999,-71.334108520000001,gran la serena,1320255.16
2866,PA18F,PA18FL0,-33.530611111100001,-70.585333333299999,-33.530611111100001,-70.585333333299999,gran santiago,1313851.29
7263,OCNIM,OCNIMU9,-38.745379999999997,-72.953180000000003,-38.745275210199999,-72.953941975999996,nueva imperial,167678543.29
9815,ALHOS,ALHOSU9,-20.275666659999999,-70.091224999999994,-20.275925258000001,-70.091553543299995,gran iquique,21833864.23
206,MLOTA,MLOTAU1,-37.085233000000002,-73.161574000000002,-37.084836805000002,-73.161486428200007,gran concepcion,73195372.79
2650,LRHB1,LRHB1U1,-33.452869000000000,-70.697275000000005,-33.452466692999998,-70.697275000000005,gran santiago,384546.82
18646,MATFF,MATFF3A,-23.634302000000002,-70.394112000000007,-23.634302000000002,-70.394112000000007,antofagasta,3136075.72
4295,DESUC,DESUCU9,-36.761220000000002,-73.098810000000000,-36.762210487600001,-73.099028005199997,gran concepcion,1774120.46
1581,SLINE,SLINE9Y,-33.367600000000003,-70.710449999999994,-33.367987896899997,-70.709896477100003,gran santiago,1897318.95
4693,AGMAC,AGMACL0,-33.440669999999997,-70.646749999999997,-33.440669999999997,-70.646749999999997,gran santiago,7660.82
6315,LCASF,LCASFU2,-33.400215000000003,-70.591826999999995,-33.401475149699998,-70.591277600799998,gran santiago,158450.44
2908,PZARF,PZARF8C,-33.484999999999999,-70.587888888899997,-33.485275194200000,-70.588795441399995,gran santiago,1060032.70
9009,RODOL,RODOLU9,-33.450521000000002,-70.591887000000000,-33.450695649700002,-70.593074121900003,gran santiago,355837.80
41,SUCC1,SUCC1U3,-33.448101000000001,-70.599297000000007,-33.448603883700002,-70.600340912299998,gran santiago,300162.42
17690,ERCAE,ERCAEU1,-29.941852999999998,-71.338160999999999,-29.942111598000000,-71.337805345899994,gran la serena,78923260.55
1663,MEPCA,MEPCACZ,-33.433224000000003,-70.651809999999998,-33.433224000000003,-70.651809999999998,gran santiago,52928.86
11787,CA2EN,CA2ENU7,-42.467070000000000,-73.781383000000005,-42.465796027899998,-73.781383000000005,castro,4650287.24
6915,TABC1,TABC1C,-33.383701000000002,-70.533203000000000,-33.383788658400000,-70.534402923299993,gran santiago,76984.14
4254,PBICF,PBICFL0,-33.506900000000002,-70.691999999999993,-33.506900000000002,-70.691999999999993,gran santiago,1144903.42
4333,RIESC,RIESCU3,-33.411194000000002,-70.588389000000006,-33.412503786400002,-70.589705646499993,gran santiago,309195.66
3780,OSOF2,OSOF2X,-40.576388999999999,-73.128555000000006,-40.576863096200000,-73.127811115100002,osorno,2008055.89
9992,HENDF,HENDFU7,-33.417529000000002,-70.592432000000002,-33.417361372099997,-70.592432000000002,gran santiago,17836.39
8310,MESTA,MESTAU3,-33.490062700000003,-70.752868599999999,-33.490062700000003,-70.752868599999999,gran santiago,478105.44
5920,SUBEC,SUBECU1,-33.444609999999997,-70.656670000000005,-33.444609999999997,-70.656670000000005,gran santiago,30334.83
3036,POBAF,POBAF9C,-33.031980550000000,-71.648811111100002,-33.032442827600001,-71.649273795400006,gran valparaiso,2886689174.17
1344,BRISA,BRISAW1,-33.698306000000002,-71.641806000000003,-33.697300232499998,-71.641806000000003,gran san antonio,402220098.39
1358,LOQUI,LOQUIW2,-32.795079999999999,-71.496278000000004,-32.795401059900001,-71.497327362600004,quintero,12519141.67
5490,TRUMA,TRUMAU2,-40.544944000000001,-73.147861000000006,-40.544944000000001,-73.146537441099994,osorno,99140553.84
7073,PIODI,PIODIU7,-33.433425000000000,-70.635643000000002,-33.433094837500001,-70.635712759699999,gran santiago,51871.00
2445,ENEAP,ENEAPAA,-33.434080000000002,-70.785799999999995,-33.433287609899999,-70.785967423700001,gran santiago,3876789.32
15681,HSNT1,HSNT1U8,-33.596919999999997,-71.607330000000005,-33.596517693000003,-71.607330000000005,gran san antonio,1000132.40
1712,TCHAC,TCHACU3,-23.627333000000000,-70.375444000000002,-23.627215660499999,-70.375665833799999,antofagasta,808305.95
1987,QUINF,QUINFL0,-33.383280599999999,-71.686611099999993,-33.383280599999999,-71.686611099999993,el quisco,4250510.93
