X,Y,NOMBRE,TIPO_AREA,SHAPE_Leng,SHAPE_Area,conb_Conurbacion,conb_Pob_Conurb_2002,conb_vehicle,conb_motor vehicle,conb_Non-motorized vehicle,conb_private transport,conb_public transport,conb_CO2(movil transport sources),conb_Green spaces,conb_Iliteracy,conb_Municipal spending(M$/hab),conb_Unemployment,conb_Crime reports,conb_Arrested person,conb_Companies,conb_Sales,conb_workers,conb_Income(workers),conb_Professional technicians,conb_University Professional,conb_Professionals,conb_Solid Waste,conb_Municipal spending for Power Consumption,conb_Municipal spending for Water Consumption,conb_Municipal Spending cleaning services garbage collection landfill,conb_Deaths,conb_Birthrate,conb_Year of scholarship,conb_Offence Against Property,conb_Offence Against the Person,conb_Burglary,conb_Robbery,conb_Injuries,conb_Indigenous,conb_Emergency attendence,conb_Respiratory Diseases,conb_Cardiovascular Diseases,conb_Hospitalizations,conb_Street length
-72.0113860518504,-34.4817546103451,Cahuil,Aldea,2874.07269,265665.67193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.0392438830389,-34.7065726938976,Chimbarongo,Ciudad,10704.96716,1895744.40287,Chimbarongo,13795,3059,2933,126,2406,169,,,1139.54069,12716.34600,736.72078,347,137,2315,3387342.29000,10336,453999.10880,698.02560,717.41520,1415.44080,8389,212520,19601,274857,189,432,97557.80292,203.99960,142.99830,122.86543,10.63843,125.76741,248.83320,32941,6994,349,224,29413.67732
-70.9235001269786,-34.2511989650422,Copequen,Aldea,6005.93376,535482.60856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-70.7286601893709,-34.0693720665937,Graneros,Ciudad,12235.46539,3406481.93685,Graneros,21615,3075,2933,142,2331,328,,51922.00000,442.64803,13312.80080,520.35735,460,179,1192,4764596.99000,10387,486666.06400,1165.64890,1061.80490,2227.45380,7454,,,,146,462,76192.93890,318.99994,140.99938,165.20542,16.13995,112.03470,643.83280,47387,11580,1704,417,53648.91206
-70.6467216275003,-34.176884489963,Machali,Ciudad,13497.74342,3398234.13290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.7295125104966,-34.3952575633211,Alcones,Aldea,3911.55944,249417.95701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.5486822683427,-34.4534016338453,Poblacion,Pueblo,6156.15309,528461.00589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.3731708536791,-34.5230036481571,San Jose del Carmen,Aldea,2825.42284,230935.82307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.479253187198,-34.4782462952356,Peralillo,Pueblo,5373.38478,1016449.35850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.6506286472013,-34.6018873619499,Pumanque,Aldea,5574.04515,501600.51231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.7374822838806,-33.9445462003681,Rapel,Aldea,3059.42467,441303.77418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.0762032658177,-34.4387939753819,San Vicente de Tagua Tagua,Ciudad,12818.00293,2109110.52526,San Vicente de Tagua Tagua,18914,6203,6039,164,4975,426,,52328.90000,856.63617,20078.19640,609.80880,527,181,3232,4182031.53000,9880,567563.60500,1525.58870,1525.58870,3051.17740,11240,341302,50899,299355,271,591,147949.49900,380.99988,145.99763,152.70781,9.54399,126.93784,523.28900,61087,12708,1246,1583,52831.75291
-71.362558561316,-34.5934193219277,Palmilla,Ciudad,5840.86286,614194.15214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-70.8190168445394,-34.210548398968,Olivar Alto,Pueblo,15945.56171,1241681.99510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.3630491513067,-34.6362623695848,Santa Cruz,Ciudad,17546.45863,2647975.34519,Santa Cruz,20691,6587,6369,218,5313,545,,97161.00000,817.51265,17395.05770,934.30018,457,301,3550,7019433.44000,13583,810938.85790,1233.94470,1376.44750,2610.39220,11670,385643,33994,520048,285,606,117224.74650,250.99957,165.99633,79.70765,6.72354,151.73309,459.89540,58909,13421,2872,2277,59153.58682
-71.200244203566,-34.6507099042801,Nancagua,Ciudad,8458.20469,1779952.20028,Nancagua,6846,3969,3870,99,3386,164,,,560.22407,10429.44140,282.83157,225,77,1003,1869888.36000,7045,287901.28410,397.10360,403.35720,800.46080,4174,278734,18531,174732,100,234,49627.94424,133.99980,90.99770,50.01629,3.84596,81.75800,100.05760,29439,5558,290,,25578.57528
-70.9651809566776,-34.2261316626931,Doihue,Ciudad,9509.20468,1586314.49745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-70.8889841628894,-34.2023505654695,Lo Miranda,Ciudad,11101.45134,1242838.22425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.2815778686464,-34.357313487758,Pichidegua,Pueblo,13138.60200,1702118.22695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.2750580615463,-34.7294201855284,Chepica,Pueblo,9452.30523,1563998.81456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.7265948329569,-34.1151023207167,Litueche,Pueblo,4760.56403,508214.49772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-72.0403240113259,-34.642181081038,Bucalemu,Pueblo,3398.54299,149894.60847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.7419517648921,-34.6609420068895,Nilahue Cornejo,Aldea,2900.54034,261246.66022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-70.9289764933399,-33.663513002713,Talagante,Ciudad,18583.86225,5116672.97152,Talagante,49957,6680,6538,142,5528,748,,149512.50000,759.68438,23114.63250,1662.53116,1196,374,2889,8628992.72000,16601,1328829.54800,3588.30000,4210.27200,7798.57200,30828,524114,95645,817957,318,979,211343.69340,712.00005,483.99588,412.90568,124.61568,282.71618,962.86050,112703,33940,3877,2963,148666.52540
-70.801904150534,-33.5675154419965,Padre Hurtado,Ciudad,21061.04272,6890486.89552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-70.857222903474,-33.8061107813682,Valdivia de Paine,Pueblo,3692.25748,276637.70082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-70.7400742426777,-33.7317611298875,Buin,Ciudad,10145.14065,3209955.76486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-70.7468106075306,-33.8666998818519,Hospital,Pueblo,3787.82841,402446.61546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-70.6822213753103,-33.7358025092003,Alto Jahuel,Pueblo,4623.37070,571257.29930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.2103640868199,-33.5695053058518,Bollenar,Pueblo,3052.20381,486864.27198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-70.8980989315063,-33.7466099837206,Isla de Maipo,Pueblo,3617.57195,557635.30145,Isla de Maipo,12295,3226,3111,115,2581,243,,85133.40000,495.14875,15231.13920,525.46398,535,89,1202,4331529.10000,7096,498222.54620,967.42500,1171.22920,2138.65420,12725,263310,15925,328648,155,494,69731.99400,342.99963,191.99904,206.54137,29.23429,147.12341,461.78420,29306,10294,264,,37670.78446
-70.7348205383185,-33.81005553796,Paine,Ciudad,13587.77675,2593192.74843,Paine,19620,6016,5749,267,4718,434,,30016.80000,755.47183,27935.63520,699.15131,617,219,2965,11554921.90000,15656,1211588.20900,2296.28520,2101.17600,4397.46120,16519,319018,47383,634053,255,978,156950.34300,416.99989,199.99694,244.60190,26.03457,146.94724,880.49280,36040,10907,407,,72648.62749
-70.4542675824356,-33.577613997166,Las Vertientes,Pueblo,2411.89731,285276.04331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.1263925050372,-33.3978505275325,Curacavi,Ciudad,5833.97939,1571551.35543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-70.4670561615044,-33.5882376376682,El Canelo,Pueblo,3593.47515,641488.53122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-70.8272835506375,-33.5128401766244,El Maiten,Pueblo,3669.99249,375514.63684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-70.6416135391815,-33.4742132143885,Santiago,Ciudad,427491.44426,582104090.09800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-72.4944008295342,-51.7302822198705,Puerto Natales,Ciudad,9583.08883,4531643.42675,Puerto Natales,16978,,,,,,,43966.80000,224.51742,18936.30960,253.70468,250,122,1376,2498504.71000,3817,188637.47550,464.51880,1018.88280,1483.40160,8466,228541,14086,303970,137,262,52350.31296,145.00002,104.99845,52.33005,3.87672,97.87392,1938.36240,35514,8189,731,19972,46155.80728
-70.3675415271785,-53.2946995438359,Porvenir,Pueblo,9550.46060,2618156.62379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-72.6797595444042,-44.7287543761786,Puerto Cisnes,Pueblo,6276.74486,801349.40995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-72.8177984796939,-45.4628753878538,Puerto Chacabuco,Pueblo,4350.75993,605596.62724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.9382467416408,-46.2930260340481,Puerto Ibaez,Aldea,3796.50051,574163.02791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-70.8221094230445,-33.456291764645,Lomas de Lo Aguirre,Ciudad,2790.69678,354249.20447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-70.9068605891483,-53.1462867840904,Punta Arenas,Ciudad,37304.94243,23825195.24200,Punta Arenas,116005,28887,28333,554,24771,2374,33488.13000,477984.00000,555.88344,64515.89040,2572.22429,1825,928,7810,37377777.25000,44471,3403258.45700,6882.96960,12248.34000,19131.30960,50735,922833,26213,2130421,796,1732,520878.28420,1174.00040,650.99031,690.34034,52.79333,565.18023,6918.81840,165333,58893,3169,,355917.69960
-72.6914926892344,-45.4007052112928,Puerto Aysen,Ciudad,12740.24949,2492095.32261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-68.9140091356097,-22.4834697727159,Calama,Ciudad,7266.15945,1085889.28433,Calama,136600,33236,31931,1305,24627,4272,124119.07000,152242.20000,160.47712,64398.45060,4381.02535,3066,1187,6344,46853067.17000,32200,4538646.59200,11404.32480,10933.75800,22338.08280,44341,1099776,206834,3206887,598,2893,499827.75080,1990.99996,1074.99601,1330.83211,146.26323,832.34963,13148.19000,100945,26479,3026,3979,392271.07450
-72.6862090169627,-45.4114204159932,Puerto Aysen,Ciudad,5410.58390,1123116.02789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-72.0581464546952,-45.5771929665303,Cohaique,Ciudad,17677.88000,6317037.64715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.724938478364,-46.541454924323,Chile Chico,Pueblo,5641.87530,1283623.40552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73.1114177736773,-36.7497145936522,Talcahuano,Ciudad,83548.16591,31005191.85110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-71.5651422465445,-33.114883060794,Placilla de Peuelas,Ciudad,10517.48607,2821870.15591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
